company_name,slug,phone,address,city,state,zip,website,has_website,website_category,google_maps_url,business_status,source,discovery_city,discovery_query,license_number,license_status,license_expiration,county,contact_name,crossref_confidence,tsbpe_verified,phone_match,address_match,crossref_notes
"Rite Now AC, Heating & Plumbing",rite-now-ac-heating-plumbing-denton,(940) 202-0090,"502 N Locust St, Denton, TX 76201",Denton,TX,76201,https://callritenow.com/?utm_source=GBP&utm_medium=GBP&utm_id=GBP-Plumbing,True,dedicated_website,https://maps.google.com/?cid=6684318952991178695&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Denton,plumber in Denton Texas,,,,,,,False,,,
Brown and Son’s Plumbing,brown-and-son-s-plumbing-denton,(940) 435-2532,"414 W Parkway St 1st floor, Denton, TX 76201",Denton,TX,76201,https://www.brownandsonsplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=3472586140295537134&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Denton,plumber in Denton Texas,,,,,,,False,,,
"Plumber True Services of Denton, TX",plumber-true-services-of-denton-tx-denton,(469) 840-3616,"414 W Parkway St Ste 300, Denton, TX 76201",Denton,TX,76201,https://plumbertrueservices.com/denton,True,dedicated_website,https://maps.google.com/?cid=17379577234532548099&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Denton,plumber in Denton Texas,,,,,,,False,,,
A M Plumbing,a-m-plumbing-denton,(940) 382-1780,"710 S Elm St, Denton, TX 76201",Denton,TX,76201,http://betterplumber.com/,True,dedicated_website,https://maps.google.com/?cid=3925288503110389886&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Denton,plumber in Denton Texas,,,,,,,False,,,
"Force Home Services Plumbing, AC, & Heating",force-home-services-plumbing-ac-heating-denton,(940) 535-7494,"2804 N Elm St, Denton, TX 76201",Denton,TX,76201,https://www.forcehomeservices.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,True,dedicated_website,https://maps.google.com/?cid=7687379299506193067&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Denton,plumber in Denton Texas,,,,,,,False,,,
"BCI Plumbing, Heating and AC Repair",bci-plumbing-heating-and-ac-repair-denton,(940) 353-1556,"400 E Oak St, Denton, TX 76201",Denton,TX,76201,https://www.bcimechanical.com/air-conditioning-repair/?utm_source=google&utm_medium=organic&utm_campaign=gbp_denton_hvac,True,dedicated_website,https://maps.google.com/?cid=12597030081824029222&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Denton,plumber in Denton Texas,,,,,,,False,,,
GP Plumbing,gp-plumbing-denton,(940) 390-4384,"2207 Wellington Dr, Denton, TX 76209",Denton,TX,76209,,False,no_website,https://maps.google.com/?cid=1245386024347092052&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Denton,plumber in Denton Texas,,,,,,,False,,,
Midtown Plumbing Co,midtown-plumbing-co-midland,(432) 967-4568,"2215 Rhode Island Ave, Midland, TX 79701",Midland,TX,79701,https://midtownplbgco432.com/,True,dedicated_website,https://maps.google.com/?cid=10830697648377727464&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Midland,plumber in Midland Texas,,,,,,,False,,,
"D&D Plumbing, Heating, and Air Conditioning",d-d-plumbing-heating-and-air-conditioning-midland,(432) 309-4263,"1101 W Florida Ave, Midland, TX 79701",Midland,TX,79701,https://danddmidland.com/,True,dedicated_website,https://maps.google.com/?cid=13078297359104284374&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Midland,plumber in Midland Texas,,,,,,,False,,,
Halls Rooter & Plumbing,halls-rooter-plumbing-midland,(432) 214-8235,"1900 Rhode Island Ave, Midland, TX 79701",Midland,TX,79701,https://hallsrooterandplumbing.com/?utm_source=GBP&utm_medium=organic,True,dedicated_website,https://maps.google.com/?cid=503670000326460116&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Midland,plumber in Midland Texas,,,,,,,False,,,
Waters Edge Plumbing Service,waters-edge-plumbing-service-midland,(432) 262-1294,"1620 Washita Ct, Midland, TX 79705",Midland,TX,79705,https://watersedgewtx.com/,True,dedicated_website,https://maps.google.com/?cid=16998797783351001418&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Midland,plumber in Midland Texas,,,,,,,False,,,
The GO Company,the-go-company-midland,(432) 818-7272,"2527 County Rd 103-W, Midland, TX 79701",Midland,TX,79701,https://thegocompany.jobbersites.com/,True,dedicated_website,https://maps.google.com/?cid=5861578280216846617&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Midland,plumber in Midland Texas,,,,,,,False,,,
Action Air Plumbing & Septic,action-air-plumbing-septic-midland,(432) 620-8900,"1309 Cotton Flat Rd, Midland, TX 79701",Midland,TX,79701,https://actionairplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=18256689466915355015&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Midland,plumber in Midland Texas,,,,,,,False,,,
PRO 1 PLUMBING & SEPTIC SERVICES LLC,pro-1-plumbing-septic-services-llc-midland,(432) 315-3136,"403 N Dallas St, Midland, TX 79701",Midland,TX,79701,https://www.midlandsepticservices.com/,True,dedicated_website,https://maps.google.com/?cid=4493502205694333902&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Midland,plumber in Midland Texas,,,,,,,False,,,
"Rotan Plumbing, Inc.",rotan-plumbing-inc-midland,(432) 558-5254,"2915 W Industrial Ave, Midland, TX 79701",Midland,TX,79701,http://rotanplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=8541199488118474519&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Midland,plumber in Midland Texas,,,,,,,False,,,
Plumbers Midland TX,plumbers-midland-tx-midland,(432) 203-4700,"5608 Gallop Ct, Midland, TX 79705",Midland,TX,79705,http://www.plumbersmidlandtx.org/,True,dedicated_website,https://maps.google.com/?cid=13395097442764447238&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Midland,plumber in Midland Texas,,,,,,,False,,,
Basin Plumbing,basin-plumbing-odessa,(432) 552-8385,"3730 Kermit Hwy, Odessa, TX 79764",Odessa,TX,79764,https://basinplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=690633909302748273&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Midland,plumber in Midland Texas,,,,,,,False,,,
Randy's Rooter & Plumbing Llc,randy-s-rooter-plumbing-llc-midland,(432) 520-3030,"309 W Washington Ave, Midland, TX 79701",Midland,TX,79701,https://www.randysrooter.com/,True,dedicated_website,https://maps.google.com/?cid=11879629296995952980&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Midland,plumber in Midland Texas,,,,,,,False,,,
Castro's Plumbing,castro-s-plumbing-midland,(432) 687-1816,"901 San Andres Dr, Midland, TX 79706",Midland,TX,79706,,False,no_website,https://maps.google.com/?cid=11718616848613896249&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Midland,plumber in Midland Texas,,,,,,,False,,,
The Bosworth Company,the-bosworth-company-midland,(432) 239-7141,"2205 W Industrial Ave, Midland, TX 79701",Midland,TX,79701,https://www.bosworthco.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-profile-midland,True,dedicated_website,https://maps.google.com/?cid=3628722050394208967&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Midland,plumber in Midland Texas,,,,,,,False,,,
WTP West Texas Plumbing,wtp-west-texas-plumbing-midland,(432) 218-7125,"10700 TX-191, Midland, TX 79707",Midland,TX,79707,http://www.westtxplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=14892695528757292437&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Midland,plumber in Midland Texas,,,,,,,False,,,
Ridge Plumbing and HVAC,ridge-plumbing-and-hvac-midland,(432) 216-0310,"6209 I-20 Frontage Rd, Midland, TX 79706",Midland,TX,79706,https://www.ridgemidland.com/,True,dedicated_website,https://maps.google.com/?cid=13858921522045863605&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Midland,plumber in Midland Texas,,,,,,,False,,,
Goode Plumbing Inc,goode-plumbing-inc-midland,(432) 682-8071,"5608 S County Rd 1195, Midland, TX 79706",Midland,TX,79706,,False,no_website,https://maps.google.com/?cid=12108214373502604542&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Midland,plumber in Midland Texas,,,,,,,False,,,
Kumaedre Plumbing & Maintenance,kumaedre-plumbing-maintenance-midland,(432) 300-5140,"303 S Glenwood Dr, Midland, TX 79703",Midland,TX,79703,https://plumbing.kumaedre.com/,True,dedicated_website,https://maps.google.com/?cid=7928056363099621385&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Midland,plumber in Midland Texas,,,,,,,False,,,
Ellis & Sons Plumbing Heating,ellis-sons-plumbing-heating-midland,(432) 683-2679,"201 E Dengar Ave, Midland, TX 79705",Midland,TX,79705,,False,no_website,https://maps.google.com/?cid=14014351057562400286&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Midland,plumber in Midland Texas,,,,,,,False,,,
Kinard's Plumbing & Septic,kinard-s-plumbing-septic-midland,(432) 517-0786,"7101 Kyle Rd, Midland, TX 79706",Midland,TX,79706,https://www.kinardplumbingandseptic.com/,True,dedicated_website,https://maps.google.com/?cid=1329409145810348492&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Midland,plumber in Midland Texas,,,,,,,False,,,
Ryberg Plumbing LLC,ryberg-plumbing-llc-waco,(254) 280-6086,"4800 W Waco Dr #120, Waco, TX 76710",Waco,TX,76710,https://rybergplumbingwaco.com/?utm_source=gbp&utm_medium=organic,True,dedicated_website,https://maps.google.com/?cid=9977473512729597945&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Waco,plumber in Waco Texas,,,,,,,False,,,
Metro Plumbing,metro-plumbing-robinson,(254) 224-6057,"506 S Robinson Dr, Robinson, TX 76706",Robinson,TX,76706,https://metroplumbingtx.com/,True,dedicated_website,https://maps.google.com/?cid=10457556553166432658&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Waco,plumber in Waco Texas,,,,,,,False,,,
Central Texas Plumbing Solutions,central-texas-plumbing-solutions-waco,(254) 776-6500,"307 Lake Air Dr, Waco, TX 76710",Waco,TX,76710,https://www.centraltexasplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=16758914820531587635&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Waco,plumber in Waco Texas,,,,,,,False,,,
Mackenzy’s Plumbing & Drain,mackenzy-s-plumbing-drain-waco,(254) 581-5181,"5900 Franklin Ave, Waco, TX 76710",Waco,TX,76710,http://www.mackenzysplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=15567064208787930546&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Waco,plumber in Waco Texas,,,,,,,False,,,
Reliant Plumbing,reliant-plumbing-waco,(254) 481-0840,"2505 Washington Ave Ste 3, Waco, TX 76710",Waco,TX,76710,https://reliantplumbing.com/plumber-near-me-waco/?utm_source=google&utm_medium=website&utm_campaign=wacogbp&utm_id=waco-GBP,True,dedicated_website,https://maps.google.com/?cid=12926475343693722732&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Waco,plumber in Waco Texas,,,,,,,False,,,
"Smelscer Plumbing, Inc.",smelscer-plumbing-inc-woodway,(254) 749-7955,"7223 Hwy 6, Woodway, TX 76712",Woodway,TX,76712,https://smelscerplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=2936769584853628704&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Waco,plumber in Waco Texas,,,,,,,False,,,
Jassen Tha Plumber,jassen-tha-plumber-hewitt,(254) 235-2457,"133 First St, Hewitt, TX 76643",Hewitt,TX,76643,https://jassenthaplumber.com/?utm_source=gbp&utm_medium=organic,True,dedicated_website,https://maps.google.com/?cid=6105868049948720145&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Waco,plumber in Waco Texas,,,,,,,False,,,
Cornerstone Plumbing,cornerstone-plumbing-waco,(254) 732-5918,"2101 S 22nd St, Waco, TX 76706",Waco,TX,76706,https://cornerstoneplumbingwacotx.com/?utm_source=gbp,True,dedicated_website,https://maps.google.com/?cid=9234091610752189139&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Waco,plumber in Waco Texas,,,,,,,False,,,
DAZ Plumbing & Locating,daz-plumbing-locating-waco,(254) 529-3300,"825 Elm Ave, Waco, TX 76704",Waco,TX,76704,https://dazplumbing.com/plumbers-waco-texas/,True,dedicated_website,https://maps.google.com/?cid=6349629363930706584&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Waco,plumber in Waco Texas,,,,,,,False,,,
"Mike Staas Services, Inc",mike-staas-services-inc-waco,(254) 757-0191,"4914 Fort Ave, Waco, TX 76710",Waco,TX,76710,http://www.mikestaas.com/,True,dedicated_website,https://maps.google.com/?cid=1611363866759522951&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Waco,plumber in Waco Texas,,,,,,,False,,,
Prominence Plumbing LLC,prominence-plumbing-llc-lorena,(254) 709-6686,"3988 Old Lorena Rd, Lorena, TX 76655",Lorena,TX,76655,http://prominenceplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=13517993325107930144&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Waco,plumber in Waco Texas,,,,,,,False,,,
Lochridge-Priest,lochridge-priest-waco,(800) 460-1562,"2901 Industrial Blvd E, Waco, TX 76705",Waco,TX,76705,https://lochridgepriest.com/,True,dedicated_website,https://maps.google.com/?cid=16579715835844117368&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Waco,plumber in Waco Texas,,,,,,,False,,,
Carlos & Sons Plumbing,carlos-sons-plumbing-waco,(254) 277-2617,"3526 N 19th St #8000, Waco, TX 76708",Waco,TX,76708,,False,no_website,https://maps.google.com/?cid=2741345511660635028&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Waco,plumber in Waco Texas,,,,,,,False,,,
Falcon 5 Plumbing & HVAC,falcon-5-plumbing-hvac-waco,(254) 717-0083,"117 Fort Graham Cir, Waco, TX 76705",Waco,TX,76705,http://falcon5services.com/,True,dedicated_website,https://maps.google.com/?cid=8805790860873868727&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Waco,plumber in Waco Texas,,,,,,,False,,,
Shelton Plumbing LLC,shelton-plumbing-llc-woodway,(254) 863-2166,"201 Otis Dr, Woodway, TX 76712",Woodway,TX,76712,https://www.shelton-plumbing.com/,True,dedicated_website,https://maps.google.com/?cid=9764802634117876891&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Waco,plumber in Waco Texas,,,,,,,False,,,
White's Plumbing,white-s-plumbing-waco,(254) 716-8849,"1312 Turner St, Waco, TX 76704",Waco,TX,76704,,False,no_website,https://maps.google.com/?cid=18225566632353242412&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Waco,plumber in Waco Texas,,,,,,,False,,,
Cole's Plumbing,cole-s-plumbing-carrollton,(972) 210-9033,"1325 W Whitlock Ln #309, Carrollton, TX 75006",Carrollton,TX,75006,https://colesplumbingdallas.com/,True,dedicated_website,https://maps.google.com/?cid=4184982164244413846&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Carrollton,plumber in Carrollton Texas,,,,,,,False,,,
Plumbing Dynamics,plumbing-dynamics-carrollton,(214) 929-3431,"1448 Halsey Way Apt 114, Carrollton, TX 75007",Carrollton,TX,75007,https://plumbingdynamicsdallas.com/,True,dedicated_website,https://maps.google.com/?cid=17796749167441484692&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Carrollton,plumber in Carrollton Texas,,,,,,,False,,,
"Carrollton Plumbing Service, Inc.",carrollton-plumbing-service-inc-carrollton,(972) 820-0565,"1448 Halsey Way #100, Carrollton, TX 75007",Carrollton,TX,75007,https://www.carrolltonplumbingservice.com/?utm_source=google_business_profile&utm_medium=organic,False,website_url_not_reachable,https://maps.google.com/?cid=3700697054082226612&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Carrollton,plumber in Carrollton Texas,,,,,,,False,,,
Signature Plumbing Company,signature-plumbing-company-carrollton,(214) 918-1075,"4009 Old Denton Rd #109, Carrollton, TX 75007",Carrollton,TX,75007,https://signatureplumbingcompany.com/,True,dedicated_website,https://maps.google.com/?cid=13126722228004431222&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Carrollton,plumber in Carrollton Texas,,,,,,,False,,,
PACT Plumbing,pact-plumbing-carrollton,(214) 444-3697,"3201 Skylane Dr # 116, Carrollton, TX 75006",Carrollton,TX,75006,https://pactplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=14753818312725108332&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Carrollton,plumber in Carrollton Texas,,,,,,,False,,,
"Cathedral Plumbing of Texas, LLC",cathedral-plumbing-of-texas-llc-carrollton,(972) 446-2500,"1451 Halsey Way, Carrollton, TX 75007",Carrollton,TX,75007,https://www.cathedralplumbingtx.com/?utm_source=google&utm_medium=gmb&utm_campaign=local,True,dedicated_website,https://maps.google.com/?cid=4394415789892459412&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Carrollton,plumber in Carrollton Texas,,,,,,,False,,,
VAASK Plumbing Co.,vaask-plumbing-co-carrollton,(469) 953-5904,"1614 S Broadway St #106, Carrollton, TX 75006",Carrollton,TX,75006,https://www.vaaskplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=8310722604055666691&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Carrollton,plumber in Carrollton Texas,,,,,,,False,,,
"CW Service Pros Plumbing, Heating & Air Conditioning",cw-service-pros-plumbing-heating-air-conditioning-lewisville,(972) 845-8220,"1890 Midway Rd, Lewisville, TX 75056",Lewisville,TX,75056,https://www.cwservicepros.com/lewisville-plumbers/,True,dedicated_website,https://maps.google.com/?cid=1390990044761604301&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Carrollton,plumber in Carrollton Texas,,,,,,,False,,,
Watermark Plumbing,watermark-plumbing-carrollton,(469) 688-3724,"2425 W Parker Rd Bldg 4b, Carrollton, TX 75010",Carrollton,TX,75010,http://www.watermarkplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=16579365596408971224&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Carrollton,plumber in Carrollton Texas,,,,,,,False,,,
Blue Moon Plumbing,blue-moon-plumbing-dallas,(469) 328-3243,"18725 Dallas Pkwy Unit 1821, Dallas, TX 75287",Dallas,TX,75287,https://www.bluemoonplumbingdfw.com/,True,dedicated_website,https://maps.google.com/?cid=15424555967992017109&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Carrollton,plumber in Carrollton Texas,,,,,,,False,,,
Local Plumbers Carrollton TX,local-plumbers-carrollton-tx-carrollton,(972) 372-4396,"2103 Midway Rd, Carrollton, TX 75006",Carrollton,TX,75006,http://waterheatercarrolltontx.com/,True,dedicated_website,https://maps.google.com/?cid=13880749296389752386&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Carrollton,plumber in Carrollton Texas,,,,,,,False,,,
Local Plumbers Carrollton texas,local-plumbers-carrollton-texas-carrollton,(972) 827-7059,"3008 E Hebron Pkwy, Carrollton, TX 75010",Carrollton,TX,75010,,False,no_website,https://maps.google.com/?cid=1563347562556172744&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Carrollton,plumber in Carrollton Texas,,,,,,,False,,,
BLACKMON PLUMBING SERVICES,blackmon-plumbing-services-baytown,(281) 427-8325,"4315  BARKALOO RD, BAYTOWN, TX 77521",Baytown,TX,77521,https://www.blackmonplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=4505587096918484015&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,tsbpe_verified,Baytown,TSBPE RMP registry + Google cross-reference,38162,Current,05/31/2027,HARRIS,SHANE BLACKMON,high,True,yes,yes,Phone matches TSBPE and Google; Address matches TSBPE and Google; Google website: https://www.blackmonplumbing.com/
RILEY PLUMBING & MECHANICAL,riley-plumbing-mechanical-fort-worth,(817) 237-8104,"6704 AZLE AVENUE, FORT WORTH, TX 76135",Fort Worth,TX,76135,,False,no_website,https://maps.google.com/?cid=13268926982810398869&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,tsbpe_verified,Fort Worth,TSBPE RMP registry + Google cross-reference,18265,Current,06/30/2026,TARRANT,ROBERT RILEY,high,True,yes,yes,Phone matches TSBPE and Google; Address matches TSBPE and Google
