name,slug,industry,trade,region,address,city,phone,website_listed,no_website_reason,source,status,verification_status,verification_notes,google_maps_url,google_website,google_phone,google_address,web_search_website,web_search_confidence
Hydro Brothers Jetter & Drains,hydro-brothers-jetter-drains-claremont,home_services,plumber,socal,"1913 Wheaton Ave, Claremont, CA 91711",Claremont,(626) 533-5923,http://thehydrobrothers.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://thehydrobrothers.com/. Google lists website: http://thehydrobrothers.com/,https://maps.google.com/?cid=11071373215734453235&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://thehydrobrothers.com/,(626) 533-5923,"1913 Wheaton Ave, Claremont, CA 91711",http://thehydrobrothers.com/,high
Hydro plumbing of Temecula & Murrieta,hydro-plumbing-of-temecula-murrieta-murrieta,home_services,plumber,socal,"26508 Arboretum Way UNIT 1705, Murrieta, CA 92563",Murrieta,(951) 219-8937,https://hydroplumbingpros.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://hydroplumbingpros.com/. Google lists website: https://hydroplumbingpros.com/,https://maps.google.com/?cid=5592202654952493813&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://hydroplumbingpros.com/,(951) 219-8937,"26508 Arboretum Way UNIT 1705, Murrieta, CA 92563",https://hydroplumbingpros.com/,high
I Love Sewers Rooter And Plumbing Sewer Specialties Inc,i-love-sewers-rooter-and-plumbing-sewer-specialties-inc-haci,home_services,plumber,socal,"15902 Halliburton Rd, Hacienda Heights, CA 91745",Hacienda Heights,(626) 764-2570,https://ilovesewers.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://ilovesewers.com/. Google lists website: https://ilovesewers.com/,https://maps.google.com/?cid=15559717176388559386&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://ilovesewers.com/,(626) 764-2570,"15902 Halliburton Rd, Hacienda Heights, CA 91745",https://ilovesewers.com/,high
Impact Plumbing Inc,impact-plumbing-inc-moreno-valley,home_services,plumber,socal,"12597 Andretti St, Moreno Valley, CA 92553",Moreno Valley,(951) 987-3285,http://www.impact-plumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://www.impact-plumbing.com/. Google lists website: http://www.impact-plumbing.com/,https://maps.google.com/?cid=15767054252796210398&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.impact-plumbing.com/,(951) 987-3285,"12597 Andretti St, Moreno Valley, CA 92553",http://www.impact-plumbing.com/,high
Imperial Plumbing Inc.,imperial-plumbing-inc-yucaipa,home_services,plumber,socal,"34084 County Line Rd Ste 238, Yucaipa, CA 92399",Yucaipa,(909) 343-8506,https://ieplumber.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://ieplumber.com/. Google lists website: https://ieplumber.com/,https://maps.google.com/?cid=13771645645032339313&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://ieplumber.com/,(909) 343-8506,"34084 County Line Rd Ste 238, Yucaipa, CA 92399",https://ieplumber.com/,high
Independent Plumbing & Drain,independent-plumbing-drain-oceanside,home_services,plumber,socal,"3204 Production Ave, Oceanside, CA 92058",Oceanside,(619) 920-8858,http://www.weplumbsandiego.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://www.weplumbsandiego.com/. Google lists website: http://www.weplumbsandiego.com/,https://maps.google.com/?cid=7885188125073563339&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.weplumbsandiego.com/,(619) 920-8858,"3204 Production Ave, Oceanside, CA 92058",http://www.weplumbsandiego.com/,high
Independent Plumbing & Drain Care,independent-plumbing-drain-care-ventura,home_services,plumber,socal,"2686 Johnson Dr SUITE A, Ventura, CA 93003",Ventura,(805) 647-6498,https://www.independentplumbinganddraincare.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.independentplumbinganddraincare.com/. Google lists website: https://www.independentplumbinganddraincare.com/,https://maps.google.com/?cid=2321474571586598039&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.independentplumbinganddraincare.com/,(805) 647-6498,"2686 Johnson Dr SUITE A, Ventura, CA 93003",https://www.independentplumbinganddraincare.com/,high
"Infinity Plumbing Designs, Inc.",infinity-plumbing-designs-inc-corona,home_services,plumber,socal,"9182 Stellar Ct, Corona, CA 92883",Corona,(951) 737-4436,http://www.infinityplumbingdesigns.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://www.infinityplumbingdesigns.com/. Google lists website: http://www.infinityplumbingdesigns.com/,https://maps.google.com/?cid=3485857038366868084&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.infinityplumbingdesigns.com/,(951) 737-4436,"9182 Stellar Ct, Corona, CA 92883",http://www.infinityplumbingdesigns.com/,high
Inland Dry Pro,inland-dry-pro-perris,home_services,plumber,socal,"17450 Lake Mathews Dr, Perris, CA 92570",Perris,(951) 442-5339,https://inlandempireleakdetections.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://inlandempireleakdetections.com/. Google lists website: https://inlandempireleakdetections.com/,https://maps.google.com/?cid=6187994929345614356&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://inlandempireleakdetections.com/,(951) 442-5339,"17450 Lake Mathews Dr, Perris, CA 92570",https://inlandempireleakdetections.com/,high
Instant plumbing,instant-plumbing-garden-grove,home_services,plumber,socal,"12622 Lorna St, Garden Grove, CA 92841",Garden Grove,(714) 476-5850,http://www.instantplumbing.net/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://www.instantplumbing.net/. Google lists website: http://www.instantplumbing.net/,https://maps.google.com/?cid=17832579184192096693&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.instantplumbing.net/,(714) 476-5850,"12622 Lorna St, Garden Grove, CA 92841",http://www.instantplumbing.net/,high
Integrity Plumbing,integrity-plumbing-rancho-santa-margarita,home_services,plumber,socal,"9 Bayleaf St, Rancho Santa Margarita, CA 92688",Rancho Santa Margarita,(949) 994-9399,http://integrityoc.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://integrityoc.com/. Google lists website: http://integrityoc.com/,https://maps.google.com/?cid=16159211730085945977&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://integrityoc.com/,(949) 994-9399,"9 Bayleaf St, Rancho Santa Margarita, CA 92688",http://integrityoc.com/,high
Iron Mountain Plumbing,iron-mountain-plumbing-anaheim,home_services,plumber,socal,"5150 E La Palma Ave, Anaheim, CA 92807",Anaheim,(714) 487-1115,http://www.callironmountain.com/?utm_source=GBP&utm_medium=GBP,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://www.callironmountain.com/?utm_source=GBP&utm_medium=GBP. Google lists website: http://www.callironmountain.com/?utm_source=GBP&utm_medium=GBP,https://maps.google.com/?cid=5046229216174838075&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.callironmountain.com/?utm_source=GBP&utm_medium=GBP,(714) 487-1115,"5150 E La Palma Ave, Anaheim, CA 92807",http://www.callironmountain.com/?utm_source=GBP&utm_medium=GBP,high
Isaac & Sons Plumbing Glendora,isaac-sons-plumbing-glendora-glendora,home_services,plumber,socal,"751 E Ada Ave, Glendora, CA 91741",Glendora,(626) 715-4748,https://www.isaacnsonsplumbing.com/service-areas/glendora/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.isaacnsonsplumbing.com/service-areas/glendora/. Google lists website: https://www.isaacnsonsplumbing.com/service-areas/glendora/,https://maps.google.com/?cid=12826122941810758253&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.isaacnsonsplumbing.com/service-areas/glendora/,(626) 715-4748,"751 E Ada Ave, Glendora, CA 91741",https://www.isaacnsonsplumbing.com/service-areas/glendora/,high
Isaac & Sons Plumbing La Verne,isaac-sons-plumbing-la-verne-la-verne,home_services,plumber,socal,"2716 Amherst St, La Verne, CA 91750",La Verne,(626) 715-4748,https://www.isaacnsonsplumbing.com/service-areas/la-verne/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.isaacnsonsplumbing.com/service-areas/la-verne/. Google lists website: https://www.isaacnsonsplumbing.com/service-areas/la-verne/,https://maps.google.com/?cid=7646011049840348011&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.isaacnsonsplumbing.com/service-areas/la-verne/,(626) 715-4748,"2716 Amherst St, La Verne, CA 91750",https://www.isaacnsonsplumbing.com/service-areas/la-verne/,high
Isaac & Sons Plumbing San Dimas,isaac-sons-plumbing-san-dimas-san-dimas,home_services,plumber,socal,"440 S Cataract Ave suite j, San Dimas, CA 91773",San Dimas,(626) 715-4748,https://www.isaacnsonsplumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.isaacnsonsplumbing.com/. Google lists website: https://www.isaacnsonsplumbing.com/,https://maps.google.com/?cid=7031492781831134912&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.isaacnsonsplumbing.com/,(626) 715-4748,"440 S Cataract Ave suite j, San Dimas, CA 91773",https://www.isaacnsonsplumbing.com/,high
Island Plumbing,island-plumbing-costa-mesa,home_services,plumber,socal,"387 W Bay St #49, Costa Mesa, CA 92627",Costa Mesa,(949) 355-5411,http://www.islandplumbingoc.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://www.islandplumbingoc.com/. Google lists website: http://www.islandplumbingoc.com/,https://maps.google.com/?cid=9566396445588873854&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.islandplumbingoc.com/,(949) 355-5411,"387 W Bay St #49, Costa Mesa, CA 92627",http://www.islandplumbingoc.com/,high
Izzy Plumbing,izzy-plumbing-san-luis-obispo,home_services,plumber,socal,"843 Via Esteban #4, San Luis Obispo, CA 93401",San Luis Obispo,(805) 264-3058,https://izzyplumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://izzyplumbing.com/. Google lists website: https://izzyplumbing.com/,https://maps.google.com/?cid=10968547901882057181&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://izzyplumbing.com/,(805) 264-3058,"843 Via Esteban #4, San Luis Obispo, CA 93401",https://izzyplumbing.com/,high
J & M Plumbers,j-m-plumbers-santa-ana,home_services,plumber,socal,"2112 E 4th St Ste.222D, Santa Ana, CA 92705",Santa Ana,(714) 953-3136,https://www.jmplumbers.com/?utm_source=google&utm_medium=local&utm_campaign=1&utm_content=primary,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.jmplumbers.com/?utm_source=google&utm_medium=local&utm_campaign=1&utm_content=primary. Google lists website: https://www.jmplumbers.com/?utm_source=google&utm_medium=local&utm_campaign=1&utm_content=primary,https://maps.google.com/?cid=4297701073699625794&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.jmplumbers.com/?utm_source=google&utm_medium=local&utm_campaign=1&utm_content=primary,(714) 953-3136,"2112 E 4th St Ste.222D, Santa Ana, CA 92705",https://www.jmplumbers.com/?utm_source=google&utm_medium=local&utm_campaign=1&utm_content=primary,high
J's One Stop Plumbing,j-s-one-stop-plumbing-bellflower,home_services,plumber,socal,"9028 Laurel St, Bellflower, CA 90706",Bellflower,(323) 789-9641,https://josp.riversideimprovements.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://josp.riversideimprovements.com/. Google lists website: https://josp.riversideimprovements.com/,https://maps.google.com/?cid=7535606160388540885&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://josp.riversideimprovements.com/,(323) 789-9641,"9028 Laurel St, Bellflower, CA 90706",https://josp.riversideimprovements.com/,high
J's Plumbing,j-s-plumbing-anaheim,home_services,plumber,socal,"5130 E La Palma Ave, Anaheim, CA 92807",Anaheim,(714) 395-3249,http://www.jsplumbingoc.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://www.jsplumbingoc.com/. Google lists website: http://www.jsplumbingoc.com/,https://maps.google.com/?cid=3870950859413166733&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.jsplumbingoc.com/,(714) 395-3249,"5130 E La Palma Ave, Anaheim, CA 92807",http://www.jsplumbingoc.com/,high
"J.I.G. Plumbing, Inc",j-i-g-plumbing-inc-chino,home_services,plumber,socal,"13505 Yorba Ave, Chino, CA 91710",Chino,(909) 351-1116,https://www.jigplumbinginc.com/?utm_source=gmb&utm_medium=organic,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.jigplumbinginc.com/?utm_source=gmb&utm_medium=organic. Google lists website: https://www.jigplumbinginc.com/?utm_source=gmb&utm_medium=organic,https://maps.google.com/?cid=8108547742333700920&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.jigplumbinginc.com/?utm_source=gmb&utm_medium=organic,(909) 351-1116,"13505 Yorba Ave, Chino, CA 91710",https://www.jigplumbinginc.com/?utm_source=gmb&utm_medium=organic,high
JB Plumbing,jb-plumbing-san-dimas,home_services,plumber,socal,"515 W Allen Ave #13, San Dimas, CA 91773",San Dimas,(909) 592-8487,https://www.jbplumb.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.jbplumb.com/. Google lists website: https://www.jbplumb.com/,https://maps.google.com/?cid=10883305169852959184&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.jbplumb.com/,(909) 592-8487,"515 W Allen Ave #13, San Dimas, CA 91773",https://www.jbplumb.com/,high
JC Plumbing,jc-plumbing-murrieta,home_services,plumber,socal,"38365 Innovation Ct Ste. 1002, Murrieta, CA 92563",Murrieta,(951) 595-4828,https://www.jcplumbing.us/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.jcplumbing.us/. Google lists website: https://www.jcplumbing.us/,https://maps.google.com/?cid=7340448445040749974&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.jcplumbing.us/,(951) 595-4828,"38365 Innovation Ct Ste. 1002, Murrieta, CA 92563",https://www.jcplumbing.us/,high
JERRY'S ROOTER SERVICE,jerry-s-rooter-service-san-dimas,home_services,plumber,socal,"535 W Allen Ave #21, San Dimas, CA 91773",San Dimas,(626) 594-0686,https://www.jerrysrooterservices.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.jerrysrooterservices.com/. Google lists website: https://www.jerrysrooterservices.com/,https://maps.google.com/?cid=16747619305769859010&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.jerrysrooterservices.com/,(626) 594-0686,"535 W Allen Ave #21, San Dimas, CA 91773",https://www.jerrysrooterservices.com/,high
JG Plumbing & Rooter Inc,jg-plumbing-rooter-inc-glendora,home_services,plumber,socal,"165 Calder Dr, Glendora, CA 91741",Glendora,(626) 771-5217,https://www.jgplumbingnrooter.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.jgplumbingnrooter.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp. Google lists website: https://www.jgplumbingnrooter.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,https://maps.google.com/?cid=15095083498117123168&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.jgplumbingnrooter.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(626) 771-5217,"165 Calder Dr, Glendora, CA 91741",https://www.jgplumbingnrooter.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,high
"JG Water Heaters, Filtration and Plumbing",jg-water-heaters-filtration-and-plumbing-san-diego,home_services,plumber,socal,"7933 Silverton Ave Suite# 712, San Diego, CA 92126",San Diego,(858) 295-1005,https://jgwaterheaters.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://jgwaterheaters.com/. Google lists website: https://jgwaterheaters.com/,https://maps.google.com/?cid=5035791532628496676&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://jgwaterheaters.com/,(858) 295-1005,"7933 Silverton Ave Suite# 712, San Diego, CA 92126",https://jgwaterheaters.com/,high
JP PLUMBING,jp-plumbing-yucaipa,home_services,plumber,socal,"33523 Liberty Rd, Yucaipa, CA 92399",Yucaipa,(909) 725-9251,http://jpplumbingpros.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://jpplumbingpros.com/. Google lists website: http://jpplumbingpros.com/,https://maps.google.com/?cid=2134556669715526578&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://jpplumbingpros.com/,(909) 725-9251,"33523 Liberty Rd, Yucaipa, CA 92399",http://jpplumbingpros.com/,high
Jason's Expert Leak Detection and Water Heater Repair,jason-s-expert-leak-detection-and-water-heater-repair-bradbu,home_services,plumber,socal,"150 Sawpit Ln, Bradbury, CA 91008",Bradbury,(626) 226-0358,https://jasonsexpertleakdetection.com/bradbury,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://jasonsexpertleakdetection.com/bradbury. Google lists website: https://jasonsexpertleakdetection.com/bradbury,https://maps.google.com/?cid=5960256288787619030&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://jasonsexpertleakdetection.com/bradbury,(626) 226-0358,"150 Sawpit Ln, Bradbury, CA 91008",https://jasonsexpertleakdetection.com/bradbury,high
